Entity,Code,Day,total_vaccinations_per_hundred
Faeroe Islands,FRO,2021-06-30,96.81
Faeroe Islands,FRO,2021-07-01,98.94
Faeroe Islands,FRO,2021-07-04,101.96
Faeroe Islands,FRO,2021-07-05,104.25
Falkland Islands,FLK,2021-02-07,0
Falkland Islands,FLK,2021-02-15,43.5
Falkland Islands,FLK,2021-02-22,49.73
Falkland Islands,FLK,2021-03-26,62.79
Falkland Islands,FLK,2021-04-07,124.09
Falkland Islands,FLK,2021-04-14,126.53
Fiji,FJI,2021-03-17,0
Fiji,FJI,2021-04-13,0.7
Fiji,FJI,2021-04-15,3.09
Fiji,FJI,2021-04-16,6.25
Fiji,FJI,2021-04-20,6.25
Fiji,FJI,2021-05-11,10.37
Fiji,FJI,2021-05-25,12.26
Fiji,FJI,2021-06-01,15.2
Fiji,FJI,2021-06-08,24.92
Fiji,FJI,2021-06-15,27.06
Fiji,FJI,2021-06-21,30.57
Fiji,FJI,2021-06-29,35.95
Finland,FIN,2020-12-31,0.03
Finland,FIN,2021-01-04,0.07
Finland,FIN,2021-01-05,0.1
Finland,FIN,2021-01-07,0.15
Finland,FIN,2021-01-08,0.2
Finland,FIN,2021-01-11,0.26
Finland,FIN,2021-01-12,0.32
Finland,FIN,2021-01-13,0.42
Finland,FIN,2021-01-14,0.6
Finland,FIN,2021-01-15,0.78
Finland,FIN,2021-01-18,0.98
Finland,FIN,2021-01-19,1.01
Finland,FIN,2021-01-20,1.12
Finland,FIN,2021-01-21,1.41
Finland,FIN,2021-01-22,1.65
Finland,FIN,2021-01-25,2
Finland,FIN,2021-01-26,2.11
Finland,FIN,2021-01-27,2.29
Finland,FIN,2021-01-28,2.5
Finland,FIN,2021-01-29,2.74
Finland,FIN,2021-01-30,2.93
Finland,FIN,2021-02-01,2.96
Finland,FIN,2021-02-02,2.96
Finland,FIN,2021-02-03,3.13
Finland,FIN,2021-02-04,3.5
Finland,FIN,2021-02-05,3.74
Finland,FIN,2021-02-06,3.93
Finland,FIN,2021-02-07,3.97
Finland,FIN,2021-02-08,3.98
Finland,FIN,2021-02-09,4.1
Finland,FIN,2021-02-10,4.22
Finland,FIN,2021-02-11,4.47
Finland,FIN,2021-02-12,4.72
Finland,FIN,2021-02-13,4.93
Finland,FIN,2021-02-14,4.99
Finland,FIN,2021-02-15,5
Finland,FIN,2021-02-16,5.12
Finland,FIN,2021-02-17,5.38
Finland,FIN,2021-02-18,5.67
Finland,FIN,2021-02-19,6.02
Finland,FIN,2021-02-20,6.3
Finland,FIN,2021-02-24,6.81
Finland,FIN,2021-02-25,7.16
Finland,FIN,2021-02-26,7.7
Finland,FIN,2021-02-27,7.99
Finland,FIN,2021-02-28,8.16
Finland,FIN,2021-03-01,8.42
Finland,FIN,2021-03-03,8.8
Finland,FIN,2021-03-04,9.19
Finland,FIN,2021-03-05,9.62
Finland,FIN,2021-03-06,10.21
Finland,FIN,2021-03-08,10.22
Finland,FIN,2021-03-09,10.39
Finland,FIN,2021-03-10,10.84
Finland,FIN,2021-03-11,11.28
Finland,FIN,2021-03-12,11.75
Finland,FIN,2021-03-13,12.17
Finland,FIN,2021-03-14,12.33
Finland,FIN,2021-03-15,12.34
Finland,FIN,2021-03-16,12.59
Finland,FIN,2021-03-17,13.05
Finland,FIN,2021-03-18,13.69
Finland,FIN,2021-03-19,14.23
Finland,FIN,2021-03-20,14.66
Finland,FIN,2021-03-21,14.79
Finland,FIN,2021-03-22,14.82
Finland,FIN,2021-03-23,14.99
Finland,FIN,2021-03-24,15.3
Finland,FIN,2021-03-25,15.73
Finland,FIN,2021-03-26,16.21
Finland,FIN,2021-03-27,16.62
Finland,FIN,2021-03-29,16.83
Finland,FIN,2021-03-30,17.17
Finland,FIN,2021-03-31,17.71
Finland,FIN,2021-04-01,18.41
Finland,FIN,2021-04-02,19.04
Finland,FIN,2021-04-03,19.16
Finland,FIN,2021-04-04,19.2
Finland,FIN,2021-04-05,19.2
Finland,FIN,2021-04-06,19.23
Finland,FIN,2021-04-07,19.56
Finland,FIN,2021-04-08,20.23
Finland,FIN,2021-04-09,20.94
Finland,FIN,2021-04-10,21.41
Finland,FIN,2021-04-11,22.01
Finland,FIN,2021-04-12,22.19
Finland,FIN,2021-04-13,23.34
Finland,FIN,2021-04-15,24.2
Finland,FIN,2021-04-16,24.98
Finland,FIN,2021-04-18,26
Finland,FIN,2021-04-19,26.07
Finland,FIN,2021-04-20,26.56
Finland,FIN,2021-04-21,28.35
Finland,FIN,2021-04-23,29.48
Finland,FIN,2021-04-25,30.38
Finland,FIN,2021-04-27,30.75
Finland,FIN,2021-04-28,31.71
Finland,FIN,2021-04-30,33.05
Finland,FIN,2021-05-01,33.59
Finland,FIN,2021-05-02,33.63
Finland,FIN,2021-05-03,33.69
Finland,FIN,2021-05-04,34.19
Finland,FIN,2021-05-05,35.93
Finland,FIN,2021-05-07,38.06
Finland,FIN,2021-05-08,38.88
Finland,FIN,2021-05-10,38.91
Finland,FIN,2021-05-11,40.67
Finland,FIN,2021-05-13,41.13
Finland,FIN,2021-05-14,42.78
Finland,FIN,2021-05-15,43.08
Finland,FIN,2021-05-17,43.76
Finland,FIN,2021-05-19,44.56
Finland,FIN,2021-05-20,45.72
Finland,FIN,2021-05-21,47.56
Finland,FIN,2021-05-22,48.04
Finland,FIN,2021-05-23,48.15
Finland,FIN,2021-05-25,49.75
Finland,FIN,2021-05-26,50.73
Finland,FIN,2021-05-28,52.63
Finland,FIN,2021-05-29,53.05
Finland,FIN,2021-05-31,53.11
Finland,FIN,2021-06-01,53.72
Finland,FIN,2021-06-02,54.78
Finland,FIN,2021-06-03,56.98
Finland,FIN,2021-06-04,58.15
Finland,FIN,2021-06-06,58.48
Finland,FIN,2021-06-07,58.59
Finland,FIN,2021-06-08,59.42
Finland,FIN,2021-06-09,60.13
Finland,FIN,2021-06-10,61.05
Finland,FIN,2021-06-11,61.75
Finland,FIN,2021-06-12,63.05
Finland,FIN,2021-06-13,64.18
Finland,FIN,2021-06-14,64.51
Finland,FIN,2021-06-15,64.58
Finland,FIN,2021-06-16,65.76
Finland,FIN,2021-06-17,66.92
Finland,FIN,2021-06-18,69.8
Finland,FIN,2021-06-19,70.69
Finland,FIN,2021-06-20,70.91
Finland,FIN,2021-06-21,71.3
Finland,FIN,2021-06-23,72.4
Finland,FIN,2021-06-25,75.81
Finland,FIN,2021-06-26,75.82
Finland,FIN,2021-06-28,76.04
Finland,FIN,2021-06-30,78.02
Finland,FIN,2021-07-02,80.55
Finland,FIN,2021-07-03,81.43
Finland,FIN,2021-07-04,81.68
France,FRA,2020-12-27,0
France,FRA,2020-12-28,0
France,FRA,2020-12-29,0
France,FRA,2020-12-30,0
France,FRA,2020-12-31,0
France,FRA,2021-01-01,0
France,FRA,2021-01-02,0
France,FRA,2021-01-03,0
France,FRA,2021-01-04,0
France,FRA,2021-01-05,0.01
France,FRA,2021-01-06,0.03
France,FRA,2021-01-07,0.07
France,FRA,2021-01-08,0.12
France,FRA,2021-01-09,0.14
France,FRA,2021-01-10,0.15
France,FRA,2021-01-11,0.21
France,FRA,2021-01-12,0.3
France,FRA,2021-01-13,0.39
France,FRA,2021-01-14,0.51
France,FRA,2021-01-15,0.61
France,FRA,2021-01-16,0.64
France,FRA,2021-01-17,0.66
France,FRA,2021-01-18,0.78
France,FRA,2021-01-19,0.97
France,FRA,2021-01-20,1.17
France,FRA,2021-01-21,1.4
France,FRA,2021-01-22,1.58
France,FRA,2021-01-23,1.64
France,FRA,2021-01-24,1.65
France,FRA,2021-01-25,1.77
France,FRA,2021-01-26,1.92
France,FRA,2021-01-27,2.08
France,FRA,2021-01-28,2.28
France,FRA,2021-01-29,2.44
France,FRA,2021-01-30,2.49
France,FRA,2021-01-31,2.5
France,FRA,2021-02-01,2.61
France,FRA,2021-02-02,2.77
France,FRA,2021-02-03,2.93
France,FRA,2021-02-04,3.12
France,FRA,2021-02-05,3.29
France,FRA,2021-02-06,3.33
France,FRA,2021-02-07,3.35
France,FRA,2021-02-08,3.48
France,FRA,2021-02-09,3.69
France,FRA,2021-02-10,3.9
France,FRA,2021-02-11,4.18
France,FRA,2021-02-12,4.4
France,FRA,2021-02-13,4.46
France,FRA,2021-02-14,4.48
France,FRA,2021-02-15,4.65
France,FRA,2021-02-16,4.87
France,FRA,2021-02-17,5.1
France,FRA,2021-02-18,5.37
France,FRA,2021-02-19,5.6
France,FRA,2021-02-20,5.67
France,FRA,2021-02-21,5.68
France,FRA,2021-02-22,5.85
France,FRA,2021-02-23,6.05
France,FRA,2021-02-24,6.25
France,FRA,2021-02-25,6.54
France,FRA,2021-02-26,6.81
France,FRA,2021-02-27,6.92
France,FRA,2021-02-28,6.93
France,FRA,2021-03-01,7.1
France,FRA,2021-03-02,7.35
France,FRA,2021-03-03,7.61
France,FRA,2021-03-04,7.95
France,FRA,2021-03-05,8.34
France,FRA,2021-03-06,8.67
France,FRA,2021-03-07,8.86
France,FRA,2021-03-08,9.09
France,FRA,2021-03-09,9.42
France,FRA,2021-03-10,9.77
France,FRA,2021-03-11,10.22
France,FRA,2021-03-12,10.73
France,FRA,2021-03-13,11.09
France,FRA,2021-03-14,11.19
France,FRA,2021-03-15,11.47
France,FRA,2021-03-16,11.73
France,FRA,2021-03-17,12.01
France,FRA,2021-03-18,12.32
France,FRA,2021-03-19,12.71
France,FRA,2021-03-20,12.97
France,FRA,2021-03-21,13.05
France,FRA,2021-03-22,13.35
France,FRA,2021-03-23,13.78
France,FRA,2021-03-24,14.22
France,FRA,2021-03-25,14.79
France,FRA,2021-03-26,15.38
France,FRA,2021-03-27,15.69
France,FRA,2021-03-28,15.78
France,FRA,2021-03-29,16.16
France,FRA,2021-03-30,16.68
France,FRA,2021-03-31,17.17
France,FRA,2021-04-01,17.76
France,FRA,2021-04-02,18.31
France,FRA,2021-04-03,18.61
France,FRA,2021-04-04,18.7
France,FRA,2021-04-05,18.81
France,FRA,2021-04-06,19.28
France,FRA,2021-04-07,19.83
France,FRA,2021-04-08,20.51
France,FRA,2021-04-09,21.28
France,FRA,2021-04-10,21.71
France,FRA,2021-04-11,21.85
France,FRA,2021-04-12,22.36
France,FRA,2021-04-13,23.03
France,FRA,2021-04-14,23.67
France,FRA,2021-04-15,24.38
France,FRA,2021-04-16,25.09
France,FRA,2021-04-17,25.5
France,FRA,2021-04-18,25.63
France,FRA,2021-04-19,26.13
France,FRA,2021-04-20,26.76
France,FRA,2021-04-21,27.38
France,FRA,2021-04-22,28.08
France,FRA,2021-04-23,28.78
France,FRA,2021-04-24,29.22
France,FRA,2021-04-25,29.38
France,FRA,2021-04-26,29.94
France,FRA,2021-04-27,30.63
France,FRA,2021-04-28,31.34
France,FRA,2021-04-29,32.15
France,FRA,2021-04-30,32.97
France,FRA,2021-05-01,33.29
France,FRA,2021-05-02,33.48
France,FRA,2021-05-03,34.16
France,FRA,2021-05-04,34.95
France,FRA,2021-05-05,35.76
France,FRA,2021-05-06,36.67
France,FRA,2021-05-07,37.59
France,FRA,2021-05-08,38.01
France,FRA,2021-05-09,38.27
France,FRA,2021-05-10,39.07
France,FRA,2021-05-11,40.04
France,FRA,2021-05-12,41.02
France,FRA,2021-05-13,41.6
France,FRA,2021-05-14,42.51
France,FRA,2021-05-15,43.2
France,FRA,2021-05-16,43.53
France,FRA,2021-05-17,44.3
France,FRA,2021-05-18,45.19
France,FRA,2021-05-19,46.09
France,FRA,2021-05-20,47.07
France,FRA,2021-05-21,48.05
France,FRA,2021-05-22,48.67
France,FRA,2021-05-23,48.93
France,FRA,2021-05-24,49.37
France,FRA,2021-05-25,50.23
France,FRA,2021-05-26,51.1
France,FRA,2021-05-27,52.08
France,FRA,2021-05-28,53.09
France,FRA,2021-05-29,53.75
France,FRA,2021-05-30,53.96
France,FRA,2021-05-31,54.78
France,FRA,2021-06-01,55.77
France,FRA,2021-06-02,56.7
France,FRA,2021-06-03,57.76
France,FRA,2021-06-04,58.86
France,FRA,2021-06-05,59.59
France,FRA,2021-06-06,59.85
France,FRA,2021-06-07,60.73
France,FRA,2021-06-08,61.72
France,FRA,2021-06-09,62.68
France,FRA,2021-06-10,63.69
France,FRA,2021-06-11,64.77
France,FRA,2021-06-12,65.5
France,FRA,2021-06-13,65.76
France,FRA,2021-06-14,66.63
France,FRA,2021-06-15,67.63
France,FRA,2021-06-16,68.61
France,FRA,2021-06-17,69.62
France,FRA,2021-06-18,70.74
France,FRA,2021-06-19,71.47
France,FRA,2021-06-20,71.72
France,FRA,2021-06-21,72.59
France,FRA,2021-06-22,73.6
France,FRA,2021-06-23,74.59
France,FRA,2021-06-24,75.54
France,FRA,2021-06-25,76.63
France,FRA,2021-06-26,77.4
France,FRA,2021-06-27,77.71
France,FRA,2021-06-28,78.6
France,FRA,2021-06-29,79.61
France,FRA,2021-06-30,80.61
France,FRA,2021-07-01,81.59
France,FRA,2021-07-02,82.67
France,FRA,2021-07-03,83.42
France,FRA,2021-07-04,83.7
French Polynesia,PYF,2021-02-02,0.76
French Polynesia,PYF,2021-02-10,1.29
French Polynesia,PYF,2021-02-16,2.03
French Polynesia,PYF,2021-02-17,2.19
French Polynesia,PYF,2021-02-23,2.86
French Polynesia,PYF,2021-03-01,3.45
French Polynesia,PYF,2021-03-02,3.59
French Polynesia,PYF,2021-03-09,4.42
French Polynesia,PYF,2021-03-16,6.76
French Polynesia,PYF,2021-03-23,8.53
French Polynesia,PYF,2021-03-30,10.71
French Polynesia,PYF,2021-04-07,12.42
French Polynesia,PYF,2021-04-13,15.8
French Polynesia,PYF,2021-04-20,18.34
French Polynesia,PYF,2021-04-27,22.14
French Polynesia,PYF,2021-05-04,25.5
French Polynesia,PYF,2021-05-11,28.91
French Polynesia,PYF,2021-05-18,30.53
French Polynesia,PYF,2021-05-25,34.02
French Polynesia,PYF,2021-06-01,36.76
French Polynesia,PYF,2021-06-08,41.2
French Polynesia,PYF,2021-06-15,42.5
French Polynesia,PYF,2021-06-21,44.67
French Polynesia,PYF,2021-06-29,47.18
Gabon,GAB,2021-03-22,0
Gabon,GAB,2021-03-31,0.01
Gabon,GAB,2021-04-02,0.11
Gabon,GAB,2021-04-09,0.18
Gabon,GAB,2021-04-14,0.22
Gabon,GAB,2021-04-16,0.26
Gabon,GAB,2021-04-19,0.29
Gabon,GAB,2021-04-21,0.35
Gabon,GAB,2021-04-23,0.4
Gabon,GAB,2021-04-30,0.48
Gabon,GAB,2021-05-05,0.56
Gabon,GAB,2021-05-17,0.78
Gabon,GAB,2021-05-29,1.01
Gabon,GAB,2021-06-05,1.05
Gabon,GAB,2021-06-09,1.34
Gabon,GAB,2021-06-11,1.44
Gabon,GAB,2021-06-12,1.51
Gabon,GAB,2021-06-23,2.22
Gabon,GAB,2021-06-30,2.55
Gambia,GMB,2021-03-09,0
Gambia,GMB,2021-03-28,0.22
Gambia,GMB,2021-04-06,0.52
Gambia,GMB,2021-04-09,0.69
Gambia,GMB,2021-04-24,0.87
Gambia,GMB,2021-05-05,1.02
Gambia,GMB,2021-05-09,1.05
Gambia,GMB,2021-05-11,1.07
Gambia,GMB,2021-05-31,1.21
Gambia,GMB,2021-06-08,1.69
Gambia,GMB,2021-06-23,1.7
Gambia,GMB,2021-06-30,1.78
Georgia,GEO,2021-03-14,0
Georgia,GEO,2021-03-29,0.12
Georgia,GEO,2021-03-31,0.2
Georgia,GEO,2021-04-05,0.29
Georgia,GEO,2021-04-07,0.39
Georgia,GEO,2021-04-09,0.43
Georgia,GEO,2021-04-10,0.46
Georgia,GEO,2021-04-12,0.52
Georgia,GEO,2021-04-13,0.55
Georgia,GEO,2021-04-14,0.59
Georgia,GEO,2021-04-15,0.62
Georgia,GEO,2021-04-16,0.66
Georgia,GEO,2021-04-17,0.69
Georgia,GEO,2021-04-19,0.76
Georgia,GEO,2021-04-20,0.78
Georgia,GEO,2021-04-21,0.8
Georgia,GEO,2021-04-22,0.84
Georgia,GEO,2021-04-23,0.87
Georgia,GEO,2021-04-24,0.9
Georgia,GEO,2021-04-26,1.04
Georgia,GEO,2021-04-27,1.1
Georgia,GEO,2021-04-28,1.16
Georgia,GEO,2021-04-29,1.22
Georgia,GEO,2021-04-30,1.29
Georgia,GEO,2021-05-05,1.38
Georgia,GEO,2021-05-06,1.49
Georgia,GEO,2021-05-07,1.59
Georgia,GEO,2021-05-08,1.71
Georgia,GEO,2021-05-10,1.84
Georgia,GEO,2021-05-11,1.97
Georgia,GEO,2021-05-12,2.1
Georgia,GEO,2021-05-13,2.27
Georgia,GEO,2021-05-14,2.37
Georgia,GEO,2021-05-15,2.49
Georgia,GEO,2021-05-17,2.6
Georgia,GEO,2021-05-18,2.72
Georgia,GEO,2021-05-19,2.82
Georgia,GEO,2021-05-20,2.94
Georgia,GEO,2021-05-21,3.05
Georgia,GEO,2021-05-22,3.15
Georgia,GEO,2021-05-24,3.25
Georgia,GEO,2021-05-25,3.36
Georgia,GEO,2021-05-26,3.48
Georgia,GEO,2021-05-27,3.63
Georgia,GEO,2021-05-28,3.79
Georgia,GEO,2021-05-29,3.99
Georgia,GEO,2021-05-31,4.14
Georgia,GEO,2021-06-01,4.38
Georgia,GEO,2021-06-02,4.59
Georgia,GEO,2021-06-03,4.85
Georgia,GEO,2021-06-04,5.08
Georgia,GEO,2021-06-05,5.31
Georgia,GEO,2021-06-07,5.54
Georgia,GEO,2021-06-08,5.77
Georgia,GEO,2021-06-09,6
Georgia,GEO,2021-06-10,6.25
Georgia,GEO,2021-06-11,6.48
Georgia,GEO,2021-06-12,6.67
Georgia,GEO,2021-06-14,6.86
Georgia,GEO,2021-06-15,7.05
Georgia,GEO,2021-06-16,7.24
Georgia,GEO,2021-06-17,7.41
Georgia,GEO,2021-06-18,7.59
Georgia,GEO,2021-06-19,7.75
Georgia,GEO,2021-06-21,7.94
Georgia,GEO,2021-06-22,8.1
Georgia,GEO,2021-06-23,8.26
Georgia,GEO,2021-06-24,8.38
Georgia,GEO,2021-06-25,8.51
Georgia,GEO,2021-06-26,8.63
Georgia,GEO,2021-06-28,8.76
Georgia,GEO,2021-06-29,8.9
Georgia,GEO,2021-06-30,9.07
Georgia,GEO,2021-07-01,9.24
Georgia,GEO,2021-07-02,9.28
Germany,DEU,2020-12-27,0.03
Germany,DEU,2020-12-28,0.05
Germany,DEU,2020-12-29,0.11
Germany,DEU,2020-12-30,0.18
Germany,DEU,2020-12-31,0.24
Germany,DEU,2021-01-01,0.27
Germany,DEU,2021-01-02,0.33
Germany,DEU,2021-01-03,0.36
Germany,DEU,2021-01-04,0.41
Germany,DEU,2021-01-05,0.47
Germany,DEU,2021-01-06,0.55
Germany,DEU,2021-01-07,0.61
Germany,DEU,2021-01-08,0.68
Germany,DEU,2021-01-09,0.75
Germany,DEU,2021-01-10,0.8
Germany,DEU,2021-01-11,0.88
Germany,DEU,2021-01-12,0.97
Germany,DEU,2021-01-13,1.1
Germany,DEU,2021-01-14,1.2
Germany,DEU,2021-01-15,1.31
Germany,DEU,2021-01-16,1.38
Germany,DEU,2021-01-17,1.43
Germany,DEU,2021-01-18,1.53
Germany,DEU,2021-01-19,1.67
Germany,DEU,2021-01-20,1.83
Germany,DEU,2021-01-21,1.96
Germany,DEU,2021-01-22,2.08
Germany,DEU,2021-01-23,2.18
Germany,DEU,2021-01-24,2.24
Germany,DEU,2021-01-25,2.35
Germany,DEU,2021-01-26,2.46
Germany,DEU,2021-01-27,2.59
Germany,DEU,2021-01-28,2.7
Germany,DEU,2021-01-29,2.83
Germany,DEU,2021-01-30,2.94
Germany,DEU,2021-01-31,3
Germany,DEU,2021-02-01,3.15
Germany,DEU,2021-02-02,3.3
Germany,DEU,2021-02-03,3.5
Germany,DEU,2021-02-04,3.66
Germany,DEU,2021-02-05,3.83
Germany,DEU,2021-02-06,3.94
Germany,DEU,2021-02-07,4.01
Germany,DEU,2021-02-08,4.14
Germany,DEU,2021-02-09,4.3
Germany,DEU,2021-02-10,4.48
Germany,DEU,2021-02-11,4.65
Germany,DEU,2021-02-12,4.84
Germany,DEU,2021-02-13,4.96
Germany,DEU,2021-02-14,5.04
Germany,DEU,2021-02-15,5.19
Germany,DEU,2021-02-16,5.35
Germany,DEU,2021-02-17,5.53
Germany,DEU,2021-02-18,5.7
Germany,DEU,2021-02-19,5.89
Germany,DEU,2021-02-20,6.03
Germany,DEU,2021-02-21,6.13
Germany,DEU,2021-02-22,6.31
Germany,DEU,2021-02-23,6.51
Germany,DEU,2021-02-24,6.72
Germany,DEU,2021-02-25,6.95
Germany,DEU,2021-02-26,7.2
Germany,DEU,2021-02-27,7.38
Germany,DEU,2021-02-28,7.5
Germany,DEU,2021-03-01,7.74
Germany,DEU,2021-03-02,8
Germany,DEU,2021-03-03,8.29
Germany,DEU,2021-03-04,8.58
Germany,DEU,2021-03-05,8.91
Germany,DEU,2021-03-06,9.15
Germany,DEU,2021-03-07,9.33
Germany,DEU,2021-03-08,9.61
Germany,DEU,2021-03-09,9.91
Germany,DEU,2021-03-10,10.26
Germany,DEU,2021-03-11,10.6
Germany,DEU,2021-03-12,10.98
Germany,DEU,2021-03-13,11.27
Germany,DEU,2021-03-14,11.47
Germany,DEU,2021-03-15,11.77
Germany,DEU,2021-03-16,11.98
Germany,DEU,2021-03-17,12.23
Germany,DEU,2021-03-18,12.46
Germany,DEU,2021-03-19,12.75
Germany,DEU,2021-03-20,13.01
Germany,DEU,2021-03-21,13.21
Germany,DEU,2021-03-22,13.53
Germany,DEU,2021-03-23,13.89
Germany,DEU,2021-03-24,14.29
Germany,DEU,2021-03-25,14.69
Germany,DEU,2021-03-26,15.14
Germany,DEU,2021-03-27,15.47
Germany,DEU,2021-03-28,15.71
Germany,DEU,2021-03-29,16.07
Germany,DEU,2021-03-30,16.46
Germany,DEU,2021-03-31,16.86
Germany,DEU,2021-04-01,17.25
Germany,DEU,2021-04-02,17.52
Germany,DEU,2021-04-03,17.8
Germany,DEU,2021-04-04,18.03
Germany,DEU,2021-04-05,18.33
Germany,DEU,2021-04-06,18.77
Germany,DEU,2021-04-07,19.57
Germany,DEU,2021-04-08,20.4
Germany,DEU,2021-04-09,21.16
Germany,DEU,2021-04-10,21.6
Germany,DEU,2021-04-11,21.91
Germany,DEU,2021-04-12,22.41
Germany,DEU,2021-04-13,23.1
Germany,DEU,2021-04-14,24.02
Germany,DEU,2021-04-15,24.83
Germany,DEU,2021-04-16,25.54
Germany,DEU,2021-04-17,25.97
Germany,DEU,2021-04-18,26.29
Germany,DEU,2021-04-19,26.77
Germany,DEU,2021-04-20,27.44
Germany,DEU,2021-04-21,28.3
Germany,DEU,2021-04-22,29.06
Germany,DEU,2021-04-23,29.72
Germany,DEU,2021-04-24,30.16
Germany,DEU,2021-04-25,30.49
Germany,DEU,2021-04-26,31.01
Germany,DEU,2021-04-27,31.95
Germany,DEU,2021-04-28,33.28
Germany,DEU,2021-04-29,34.41
Germany,DEU,2021-04-30,35.37
Germany,DEU,2021-05-01,35.77
Germany,DEU,2021-05-02,36.09
Germany,DEU,2021-05-03,36.63
Germany,DEU,2021-05-04,37.63
Germany,DEU,2021-05-05,39
Germany,DEU,2021-05-06,40.17
Germany,DEU,2021-05-07,41.23
Germany,DEU,2021-05-08,41.74
Germany,DEU,2021-05-09,42.08
Germany,DEU,2021-05-10,42.78
Germany,DEU,2021-05-11,44.08
Germany,DEU,2021-05-12,45.76
Germany,DEU,2021-05-13,46.28
Germany,DEU,2021-05-14,47.18
Germany,DEU,2021-05-15,47.65
Germany,DEU,2021-05-16,47.99
Germany,DEU,2021-05-17,48.65
Germany,DEU,2021-05-18,49.69
Germany,DEU,2021-05-19,51
Germany,DEU,2021-05-20,52.13
Germany,DEU,2021-05-21,53.14
Germany,DEU,2021-05-22,53.71
Germany,DEU,2021-05-23,54.05
Germany,DEU,2021-05-24,54.44
Germany,DEU,2021-05-25,55.21
Germany,DEU,2021-05-26,56.62
Germany,DEU,2021-05-27,57.85
Germany,DEU,2021-05-28,58.93
Germany,DEU,2021-05-29,59.42
Germany,DEU,2021-05-30,59.75
Germany,DEU,2021-05-31,60.4
Germany,DEU,2021-06-01,61.58
Germany,DEU,2021-06-02,63.06
Germany,DEU,2021-06-03,63.83
Germany,DEU,2021-06-04,64.79
Germany,DEU,2021-06-05,65.28
Germany,DEU,2021-06-06,65.63
Germany,DEU,2021-06-07,66.36
Germany,DEU,2021-06-08,67.6
Germany,DEU,2021-06-09,69.28
Germany,DEU,2021-06-10,70.68
Germany,DEU,2021-06-11,71.93
Germany,DEU,2021-06-12,72.45
Germany,DEU,2021-06-13,72.78
Germany,DEU,2021-06-14,73.55
Germany,DEU,2021-06-15,74.78
Germany,DEU,2021-06-16,76.41
Germany,DEU,2021-06-17,77.75
Germany,DEU,2021-06-18,78.91
Germany,DEU,2021-06-19,79.41
Germany,DEU,2021-06-20,79.76
Germany,DEU,2021-06-21,80.5
Germany,DEU,2021-06-22,81.76
Germany,DEU,2021-06-23,83.33
Germany,DEU,2021-06-24,84.54
Germany,DEU,2021-06-25,85.61
Germany,DEU,2021-06-26,86.09
Germany,DEU,2021-06-27,86.43
Germany,DEU,2021-06-28,87.17
Germany,DEU,2021-06-29,88.26
Germany,DEU,2021-06-30,89.45
Germany,DEU,2021-07-01,90.6
Germany,DEU,2021-07-02,91.56
Germany,DEU,2021-07-03,92
Germany,DEU,2021-07-04,92.3
Ghana,GHA,2021-03-01,0
Ghana,GHA,2021-03-08,0.65
Ghana,GHA,2021-03-10,0.97
Ghana,GHA,2021-03-18,1.35
Ghana,GHA,2021-03-24,1.61
Ghana,GHA,2021-04-07,1.93
Ghana,GHA,2021-04-08,2.08
Ghana,GHA,2021-04-09,2.19
Ghana,GHA,2021-04-11,2.26
Ghana,GHA,2021-04-12,2.39
Ghana,GHA,2021-04-15,2.43
Ghana,GHA,2021-04-20,2.71
Ghana,GHA,2021-04-26,2.72
Ghana,GHA,2021-05-24,2.73
Ghana,GHA,2021-05-31,3.95
Ghana,GHA,2021-06-20,3.97
Ghana,GHA,2021-07-05,4.06
Gibraltar,GIB,2021-01-10,1.25
Gibraltar,GIB,2021-01-11,4.29
Gibraltar,GIB,2021-01-12,7.42
Gibraltar,GIB,2021-01-15,15.24
Gibraltar,GIB,2021-01-16,17.35
Gibraltar,GIB,2021-01-17,17.35
Gibraltar,GIB,2021-01-18,19.1
Gibraltar,GIB,2021-01-19,20.83
Gibraltar,GIB,2021-01-20,20.83
Gibraltar,GIB,2021-01-21,23.59
Gibraltar,GIB,2021-01-22,26.35
Gibraltar,GIB,2021-01-23,29.11
Gibraltar,GIB,2021-01-24,30.69
Gibraltar,GIB,2021-01-25,31.28
Gibraltar,GIB,2021-01-26,32.87
Gibraltar,GIB,2021-01-27,34.45
Gibraltar,GIB,2021-01-28,36.6
Gibraltar,GIB,2021-01-29,38.19
Gibraltar,GIB,2021-01-30,38.19
Gibraltar,GIB,2021-01-31,39.43
Gibraltar,GIB,2021-02-01,42.44
Gibraltar,GIB,2021-02-02,45.68
Gibraltar,GIB,2021-02-03,48.02
Gibraltar,GIB,2021-02-04,51.02
Gibraltar,GIB,2021-02-05,54.24
Gibraltar,GIB,2021-02-06,56.61
Gibraltar,GIB,2021-02-07,56.61
Gibraltar,GIB,2021-02-08,59.49
Gibraltar,GIB,2021-02-09,62.39
Gibraltar,GIB,2021-02-10,65.3
Gibraltar,GIB,2021-02-11,68.57
Gibraltar,GIB,2021-02-12,71.81
Gibraltar,GIB,2021-02-13,75.06
Gibraltar,GIB,2021-02-14,77
Gibraltar,GIB,2021-02-15,78.3
Gibraltar,GIB,2021-02-16,80.24
Gibraltar,GIB,2021-02-17,82.18
Gibraltar,GIB,2021-02-18,85.42
Gibraltar,GIB,2021-02-19,87.07
Gibraltar,GIB,2021-02-20,87.07
